seriesId,title,authors,category,subcategory,description,pubPeriod,ageGrade,viewCount,ratingCount,ratingSum,thumbnail,tags,totalCount
67483937,악의 씨앗을 키워 버렸다,"윤지선,팀 아슈,홍희수",웹툰,로판,"세계 최강 검사인 아스트레아.
어느 날 자신이 소설 속 캐릭터로 환생했다는 사실을 깨닫는다.
그것도 최종 보스인, 악신에게 죽임을 당하는 역할로….

그러다 산행 중 괴한들에게서 구해준 아이가 장차 악신이 될 운명임을 알게 된다.

‘차라리 이렇게 된 거, 잘 키워서 확 갱생시켜 버려?’

결국 데려와 키우게 되었는데….

“레아. 어디가? 또 그 자식 만나러 가?”

내 뒤를 졸졸 따라다니며 일거수일투족을 감시하는 집착남이 되어버렸다.
왠지…. 잘못 키운 거 같다.",월,Fifteen,166598,563,5535,//page-images.kakaoentcdn.com/download/resource?kid=bHETmh/dJMb9OtKxZK/yDTWKKJdTQMCvpQJMzcqzk&filename=o1,"로맨스판타지, 환생물, 집착남, 능력녀, 짝사랑, 초월적존재",20
56566288,이번 생은 가주가 되겠습니다,"앤트스튜디오,몬,김로아",웹툰,로판,"“…한번 해 보자. 내가 가주가 되는 거야.”

제국에서 제일가는 가문, 롬바르디의 사생아로 환생한 피렌티아.
게다가 이 가문은 막대한 부는 물론 외교와 문화까지 통달한
말그대로 제국의 역사 자체!

금수저 오브 금수저 인생 당첨!
앞으로는 탄탄대로일 거라 생각했는데….
아버지는 돌아가시고, 친척들은 문전박대,
거기다 그 잘나가던 가문까지 쫄딱 망해 버릴 줄이야!!

분통을 터트리며 술을 조금(?) 많이 마시며 돌아가는 길,
마차에 치여버리기까지!

“이건 해도 해도 너무하잖아….”

하지만 원망도 잠시, 눈을 뜨니 일곱 살로 돌아왔다?!
사랑하는 아버지를 다시 보는 것도 믿기지 않는데,
내가 아버지와 가문을 살릴 수도 있다고?

거기다 회귀 전 가문의 원수,
2황자가 대형견마냥 졸졸 쫓아다니기까지?!

좋아, 이렇게 된 거 2황자도 가문도 다 내 거다!

환생에 회귀까지, 인생 3회차 피렌티아의 가주되기 프로젝트!

**************************

[표지 및 타이틀 로고 디자인] 조정원

**************************

웹툰 [이번 생은 가주가 되겠습니다]는 매주 월요일, 주1회 연재됩니다.",월,All,187643361,908050,9063627,//page-images.kakaoentcdn.com/download/resource?kid=V4o12/hAJrKR6ZV1/Gc3NYLC0Kf0z5qXrkJGwEK&filename=o1,"로맨스판타지, 육아물, 성장물, 회귀물, 대형견남, 능력녀",200
67402313,버림받은 아기 왕녀로 환생했습니다,"생얌,MIN,빅노아",웹툰,로맨스,"대한민국 최고의 암살자였던 나는 
유일하게 믿었던 이에게 배신당해 죽었다.

다시 태어난다면 그 누구도 믿지 않고,
암살과도 관련 없는 삶을 살기를 바랐는데.


 “우?!”

느닷없이 소설 속 조선시대의 아기 공주로 환생해버렸다?! 

“아기는 엎드려 놓기만 해도 곧잘 죽어. 굳이 우리가 손쓸 필요도 없다.”

그것도 태어나자마자 암살 위협에 시달리는 ‘버림받은 왕녀’로! 

‘이번에도 암살당하고 싶진 않아!’ 


과연 나는 이 피바람이 몰아치는 궁 안에서 
무사히 살아남을 수 있을까?",일,All,834508,2198,19690,//page-images.kakaoentcdn.com/download/resource?kid=bByUZf/dJMb9j1AFzF/S8vTcMUyVQ4uzM63GX7e3k&filename=o1,"동양풍, 퓨전사극, 육아물, 빙의물, 암투물, 치유물, 사이다녀, 능력녀, 왕족/귀족, 힐링물",24
67429124,외과 의사가 된 화타,"콘티메이커 스튜디오,칼카나마,밤하늘,고고코믹스,박동신",웹툰,드라마,"“허망하기가 그지없다.”

신의神醫라 불릴 정도의 의술을 지닌 화부는 조조의 저주 아닌 저주에 옥에서 숨을 거두는데...

‘아직 죽지 않은 건가?’

지독한 통증에 눈을 뜨니 보이는 것은... 처음 보는 낯선 물건과 글자들!

“이, 이게 어떻게 된 일이지? 내, 내가 설마 다른 세계 의원의 몸에 빙의라도 된 건가?”

몸의 주인, 이민호의 기억이 홍수처럼 화타의 머릿속으로 밀려든다.
아무리 세계가 다르다지만, 도대체 어떻게 이런 세계가 존재하는지...!

“누가 나를 이 청년의 몸으로 불러들였느냐?”",일,All,349694,1409,13944,//page-images.kakaoentcdn.com/download/resource?kid=JqX2S/dJMb9ON28I7/kxa9D60ndVO9dHNn8Mm44k&filename=o1,"현대물, 메디컬, 영혼체인지/빙의, 전문직, 친구, 의사, 고퀄리티, 남주중심, 노블코믹, 이야기중심",30
59782511,데뷔 못 하면 죽는 병 걸림,"장진,소흔,백덕수",웹툰,드라마,"4년 차 공시생,
낯선 몸에 빙의해 3년 전으로 돌아왔다.

그리고 그의 눈앞에 나타난 갑작스러운 상태창의 압박!

[돌발!]
[상태이상: '데뷔가 아니면 죽음을!' 발생!]

돌연사 위협 때문에
팔자에도 없던 아이돌에 도전하게 된
주인공의 대환장 일지.

※특이사항: 빙의 전 아이돌 데이터 찍어다 팔았었음",일,All,75165563,449340,4484633,//page-images.kakaoentcdn.com/download/resource?kid=yeB5K/hAJrctDJ2U/QwDko13v1oEUFu9F1IaPEk&filename=o1,"현대물, 회귀/타임슬립, 친구, 가수, 노블코믹, 고퀄리티, 귀여운, 두근거리는, 스릴 넘치는, 영혼체인지/빙의",91
61614855,철혈검가 사냥개의 회귀,"모피 프로그(REDICE STUDIO),설아랑,레고밟았어",웹툰,판타지,"바스커빌 가문의 사냥개 '비키르'.

사냥개로서 가문에 충성한 보답은 
모함과 누명으로 얼룩진 단두대의 칼날이었다.

""다시는 토끼를 잡고 나면 
삶아지는 사냥개처럼 살지 않겠노라.""

그런 그에게 죽음 대신 찾아온 뜻밖의 기회.

어둠 속에서 송곳니를 갈고닦는 
비키르의 눈이 붉게 빛났다.

""기다려라. 휴고. 이번엔 반드시 네 목을 물어뜯어 주마.""

주인을 향한 사냥개의 잔혹한 핏빛 복수가 시작된다.",월,All,37345540,139572,1377051,//page-images.kakaoentcdn.com/download/resource?kid=OOqPu/hAMhoY53AE/MySKhs8vXTCyFqGOfpAFV1&filename=o1,"퓨전, 복수, 생존, 회귀, 먼치킨, 천재, 노력, 성장, 검사, 마법사, 마검사",128
66783957,검을 든 꽃,"고샤,적송,하라라,은소로",웹툰,로판,"피로 물든 제국.
그날 나는 마검에 잠식된 채
가장 사랑하던 사람들을 내 손으로 베었다.

마검에 물든 지 15년째,
인간이 만든 열 개의 검 기오사를 모두 소유한 나는
신검에게 소원을 빌었다.

""아무도 죽이지 않았던 과거로 나를 돌려보내줘.""

시간은 모든 비극이 시작되기 전으로 돌아가 있었고,
내 손엔 아직도 검이 쥐어져 있었다.

이번엔 똑같이 당하지 않겠어.
마검도, 운명도, 그 누구도
이젠 날 함부로 휘두르지 못해.

""두 번의 기적은 없어.
반드시 행복해질 거야.""

<검을 든 꽃>, 마침내 웹툰으로 피어나다.",월,Fifteen,5946288,29934,295348,//page-images.kakaoentcdn.com/download/resource?kid=buzA68/hAJmJL1VXw/vy8YyuInvk85kg4SenGPtk&filename=o1,"로맨스판타지, 회귀물, 여주판타지, 운명, 다정남, 순정남, 왕족/귀족, 능력남, 능력녀, 외유내강, 걸크러쉬",36
55889891,녹음의 관,"삵,김은혜,비누,시야",웹툰,로판,"남자주인공에게 트라우마를 남긴 계모의 딸에 빙의했다.
이 모든 것은 내가 열 다섯 살 때 쓴 소설 속 안.
괜찮아, 어떻게든 널 행복하게 만들어줄게.
내가 이 소설의 원작자라고!

""저는 단 한번도 누님을 가족이라 생각한 적이 없습니다.""

남주 행복 프로젝트, 열심히 실천하고 있다고 생각했는데.
왜 나를 가족으로 인정해주지 않는거니?
남주가 공작이 되기 전까지 나, 무사히 살아남을 수 있을까?",월,All,75132834,315938,3151978,//page-images.kakaoentcdn.com/download/resource?kid=bkHgoS/dJMb9NaxkqI/5SiM88FrEbfaZYmcWnmnFK&filename=o1,"로맨스판타지, 빙의물, 까칠남, 상처남, 연하남, 능력녀, 자상녀, 외유내강, 사이다녀",119
64409505,흑막 범고래 아기님,"Team_제나,Q00,도힌,문시현",웹툰,로판,"“안녕 아저씨!”

어느 날 내 앞에 웬 범고래 꼬맹이가 나타났다.

“교육기관이라는 거 어디 있는지 알아? 나 가야 해. 거기.”
“길, 한참은 잘못 들었는데.”

아무래도 이건 내 딸인 것 같은데.

“뭘 봐 아저씨? 한 입 줘?”

내가 아비인 줄 모르는 것 같다.

* * *

……라고 생각이나 하고 있겠지?

그렇게 생각한다면 오산이다 애비야!

내 이름은 칼립소.
4회차 회귀자.

남들은 책에 빙의에서 잘만 꿀 빨며 살던데 내 인생은 망했다.

심지어 육아물에 빙의했는데!
3회차 내 인생은 몰살 엔딩이었다!

‘이 여주에 미친 남주 XX들아!’

그렇다.
어째서인지 나는 무엇을 하든 22살 생일을 못 넘기고 회귀한다.

그러나 용이 폭주해 멸망하던 3회차에서 우연히 발견했다.
용이 폭주하면 차원이 일그러진다는걸!

저걸 통해 내가 살던 집으로 돌아갈 수 있을까?

4회차, 다시 회귀했을 때, 나는 이 용님을 이용해 보기로 했다.
애비? 오빠들? 다 용을 만나기 위한 발판에 불과하다!

“기다려라, 용님아!”

[이제 그만 죽고 싶지만 반복 회귀로 미쳐 버려서 해맑은 여주 X 황실과 잘못된 계약으로 묶여 버린 용 대공 / 육아물 / 함께 살짝 돌아버린 여주의 가족들 / 약육강식이라고 들어봤냐? / 세 살 나이에 평정한 최강자 / 본인들은 해피한 가족 육아물]",월,All,17166263,88166,879964,//page-images.kakaoentcdn.com/download/resource?kid=bK1K8K/hAJq9w0BnI/2M97CWI6CeMSahgHYJaIn0&filename=o1,"로맨스판타지, 차원이동물, 빙의물, 회귀물, 초월적존재, 인외존재, 능력녀, 로맨틱코미디, 힐링물",78
59264548,검술명가 막내아들,"AZI,COBY(Contentslabblue),조고미,도파민,이제원,황제펭귄",웹툰,판타지,"진 룬칸델
대륙 최고의 검술명가, 룬칸델의 막내아들
룬칸델 역사상 최악의 둔재

비참하게 쫓겨나 허무한 최후를 맞이한 그에게
다시 한 번 기회가 주어졌다.

“너는 이 힘을 어떻게 사용하고 싶더냐?”
“저를 위해 사용하고 싶습니다.”

전생의 기억과 압도적인 재능, 그리고 신과의 계약

최강이 될 준비는 끝났다.",일,All,78016671,272549,2698800,//page-images.kakaoentcdn.com/download/resource?kid=qUVjt/dJMb88Mw59N/u1rKP6N5Vuz0pSUYALvSm0&filename=o1,"정통, 회귀, 먼치킨, 천재, 노력, 성장, 검사, 마법사, 마검사, 명문세가, 만능",174
65858888,병아리반 헌터는 효도 중!,"폳도,소낙비,밀차",웹툰,로판,"시스템에 의해 특별한 힘을 가진 각성자들이 생겨나는 세상.
새봄 유치원 병아리반, 그루는 4살에 S급 헌터로 각성한다.
그리고 그와 함께 주어진 퀘스트가 하나 있었으니…….

[퀘스트: 아이에게는 든든한 보호자가 필요합니다!]

보호자가 필요한 이유.
그것은 바로 그루에게 엄마, 아빠가 없기 때문이었다.

가족이 없는 그루는 우여곡절 끝에 대한민국 최고의 헌터에게 입양되고,
거기에 더해 새로운 스킬까지 생겨나는데-

[새로운 양육자를 찾아 슬롯에 등록해 봅시다!]
[아동은 다양한 활동으로 ‘효도 포인트’를 얻어 여러 영역에서 사용 가능합니다.]

양육자들을 모으면 빠른 성장이 가능하다고?

‘엄청나잖아!’

좋아, S급 양육자들을 모조리 모아 주겠어!",월,All,9126885,62634,623878,//page-images.kakaoentcdn.com/download/resource?kid=cWJEMt/hALRZLYe4X/Tuty4o6bI4af2GBAROFug0&filename=o1,"로맨스판타지, 육아물, 힐링물, 드라마, 엉뚱발랄녀, 까칠남, 능력남, 초월적존재, 먼치킨, 성장물, 여주판타지, 천재, 재벌남, 치유물",49
67307507,귀족 유치원의 교사는 오늘도 고달프다,"심상,다노아,딸기송떡",웹툰,로판,"""아… 행사 연간계획표랑 회의록 작성해야 하는데….""

원작이 시작되기 20년 전의 엑스트라에 빙의했다.
가문에서는 천대받고 약혼자는 바람나고, 끝내 마차사고로 허무하게 죽었는데—
'어라? 죽기 10개월 전으로 회귀했네?!'

회귀하자마자 가문과 약혼자에게서 탈주해 
유치원 교사가 되어 망한 유치원을 일으켜 세웠으나…

“야, 교양업서.” “너 그거 나한테 한 마리야?” 
10년 후에나 만나야 했던 매일 싸우는 꼬맹이 남주여주에,

황제, 흑막, 악녀, 형아 오빠들까지 
줄줄이 상담을 빙자한 유치원 출석 중?!

저 현실 살기도 바빠요. 제발 다들 유치원에서 나가주세요🙏",수,All,1292725,5189,51050,//page-images.kakaoentcdn.com/download/resource?kid=cJRH6g/dJMb9LX5vAM/4iocBTs0NIMbPuaXVc75A0&filename=o1,"로맨스판타지, 육아물, 빙의물, 회귀물, 전문직물, 먼치킨, 천재, 능력녀, 자상녀, 치유물, 외유내강, 존댓말남, 능력남, 왕족/귀족, 냉정남",20
62754749,사라진 신데렐라,"도사,일쓰,도회시",웹툰,로판,"양오빠의 집착을 피해 계약혼을 한 시엘라.
그러나 믿을 수 있다 여긴 약혼자도 사랑에 눈이 멀어 자신을 배신하자,
자신의 정당한 삶을 찾기 위해 새로운 터전을 꾸린다.

""그 사과, 주워주지 않겠습니까?""

그러던 중 우연히 만난 이웃 오테스타드에게 목숨을 빚진 시엘라는,
실은 그가 위협을 피해있던 황자라는 것을 깨닫게 된다.

운명으로부터 벗어나 맞서 싸우고자 하는 두 사람의 로맨스.
시엘라는 더이상 삶을 뺏기지 않겠다는 다짐을 이룰 수 있을까?",일,All,4022282,13208,129124,//page-images.kakaoentcdn.com/download/resource?kid=iacQb/hAd4Et9k8J/feCXft4Ill3BaR2CqiqwS0&filename=o1,"로맨스판타지, 환생물, 신데렐라, 능글남, 다정남, 왕족/귀족, 무심녀, 도도녀, 상처녀, 삼각관계, 권선징악, 드라마, 잔잔물, 대형견남, 직진남",81
67280468,마론 후작,"하운드,은하수,자야",웹툰,로판,"하필이면 곧 죽을 운명인 희대의 악녀,
헤일리의 몸에 빙의했다.

빙의에 적응하기도 채
협곡 아래 오염된 지역에 버려지고 말았다.

'명색이 빙의자인데!'

하지만 죽으라는 법은 없었는지

“알겠냐? 이미 지나간 과거에 집착해서 
화를 내다보면 내일의 일을 그르치게 되어 있어. 
이게 다 옛 성현들이 남겨 주신 지혜지.”

1년 후. 난 멀쩡히 살아서 농사를 짓고 있다.
",목,All,4595648,21468,214031,//page-images.kakaoentcdn.com/download/resource?kid=4orWO/dJMb9NuPId2/gXMv1MhFlrjXC7UtasmmJ0&filename=o1,"로맨스판타지, 영혼체인지, 빙의물, 가상시대물, 인외존재, 천재, 역하렘, 순정남, 능력녀, 엉뚱발랄녀, 걸크러쉬",24
56712146,악녀를 죽여 줘,"해기,사월생",웹툰,로판,"소설 속 악녀, 에리스 미제리안.
착하고 사랑스러운 주인공 헬레나를 질투해
음모를 꾸미다 사형당하는 후작가의 외동딸.

그녀에게 빙의한 '나'의 목표는 오직
이 세계를 탈출해서 집으로 돌아가는 것.
그것을 위해서라면 죽음도 불사하겠노라 각오했지만
'나'를 옭아맨 세계의 법칙은 끈질기기만 하다.

예전과는 달라진 에리스의 모습에
에리스를 증오하던 소설 속 세 남주,
황태자와 대신관, 용사마저 시선을 보내기 시작하는데….

""그렇다고 해도 나는 도저히
이 세계를 사랑할 수 없다.""

여기를 나갈 방법이 오직 죽음뿐이어도.
그걸 위해 마녀와 손을 잡는다고 해도.
나는 반드시 이 세계를 탈출하겠어!

운명을 거부하는 악녀 에리스의 이세계 탈출기!

**************************

[표지 및 타이틀 로고 디자인] 조정원

**************************

웹툰 [악녀를 죽여 줘]는 매주 화요일, 주1회 연재됩니다.",화,All,41934254,211848,2110330,//page-images.kakaoentcdn.com/download/resource?kid=bqGncx/hzR1UeJS55/cBWBVnnoXm4Va1Ad4CUwR1&filename=o1,"로맨스판타지, 빙의물, 피폐물, 순정남, 조신남, 무심녀, 악녀",103
62727430,네크로맨서 학교의 소환천재,"AZI,도파민,무쌍,오리하나(콘티메이커 스튜디오),Hazelnutz,일제사격",웹툰,판타지,"네크로맨서 진영과 프리스트 진영의 '100년 전쟁' 이후.
힘의 구도를 뒤바꿀 역대급 인재가 태어났다.

무엇을 상상하던 그 이상의 잠재력.
아버지의 언데드 군단을 손에 넣고,
대륙을 양분하는 위대한 네크로맨서 학교 '키젠'에 입학한다.

엘리트들 사이에 있어도 천재는 천재.
새로운 케이스의 등장에 연구계가 발칵 뒤집히고,
온 왕국의 관계자들과 기관장들이 그를 영입하기 위해 몸이 달아있다.

""교수님! 리치는 언제 만들 수 있나요?""
""재능도 적당히 있어야지, 선 넘네. 진짜.""

천재 중의 천재가 나타났다.","목, 일",All,24957247,107148,1057542,//page-images.kakaoentcdn.com/download/resource?kid=TdZHh/hAJmNgy1er/KO8Hh2pY5K7JJHs9Aywysk&filename=o1,"하렘, 학원, 천재, 노력, 성장, 마법사, 생존, 네크로맨서, 먼치킨, 성직자, 만능",192
54872059,로그인 무림,"장철벽,제로빅",웹툰,무협,"세상의 경계인 게이트에서 몬스터 사냥을 하는 헌터들이 잘 먹고 잘 사는 시대. 주인공 진태경은 최하위 헌터라 벌이가 시원찮다. 어느 날, 낡은 VR 게임기를 줍게 되고 접속하니 무림의 세계가 펼쳐진다. 우여곡절 끝에 현실로 돌아온 태경은 무림에서 얻었던 힘이 현실에서도 그대로 남아있음을 깨닫는다. 이제 상급 헌터가 되어 돈을 버는 일만 남았는데... 게임 속 NPC 아니, 동료들이 걱정이 되어 다시 무림에 접속하게 되는데!",토,All,62703293,275014,2718864,//page-images.kakaoentcdn.com/download/resource?kid=6T0hj/hAFsF1gCf5/hwClBJtocpYQceIUQAWvf1&filename=o1,"퓨전, 무림, 성장",236
50866481,나 혼자만 레벨업,"현군,장성락(REDICE STUDIO),추공",웹툰,판타지,"10여 년 전, 
다른 차원과 이쪽 세계를 이어 주는 통로 ‘게이트’가 열리고 
평범한 이들 중 각성한 자들이 생겨났다.

게이트 안의 던전에서 마물을 사냥하는 각성자.
그들을 일컬어 ‘헌터’라 부른다.

그러나 모든 헌터가 강한 것은 아니다.

내 이름은 성진우.
E급 헌터다. 

저급 던전에서조차 죽을 고비를 넘겨야 하는
‘인류 최약병기’. 

무엇 하나 내세울 것 없는 형편에
저급 던전으로 근근이 생계를 이어가던 그는,
D급 던전 속에 숨겨진 
최악의 난이도의 이중 던전을 만난다.

그리고 결국… 죽음을 맞이하려던 순간,
그는 기이한 능력을 얻게 된다. 

오직 그에게만 보이는 게임 퀘스트 창!
오직 그만이 알게 된 레벨 업의 비밀!

퀘스트를 따라 수련하고
몬스터를 사냥하면 레벨이 오른다.
오직 그 혼자만! 


최약체 헌터에서 최강 헌터로 각성하다!

추공 작가의 인기 판무 소설 <나 혼자만 레벨업>이
웹툰으로 드디어 등장!

************************************************
[표지 및 로고 디자인] 디자인그룹 헌드레드
************************************************

웹툰 [나 혼자만 레벨업]은 매주 목요일, 주1회 연재됩니다.",목,All,563657142,1849536,18408956,//page-images.kakaoentcdn.com/download/resource?kid=Cf0LJ/hynaH4y8E5/l5Qk7VWfAsyYkE8yKmRFdk&filename=o1,"생존, 먼치킨, 시스템, 천재, 노력, 성장, 이능력, 플레이어",203
65404412,말단 후궁의 딸로 태어났습니다,"은산,단은,은현,월면",웹툰,로맨스,"눈 떠보니 옹주였다.

교통사고를 당하고 눈을 떠보니 사극 같은 세계 속의 아기 옹주가 되어 있던 시아. 
다행히 왕실에서 태어나 먹고살 걱정은 없겠다고 생각했던 것도 잠시,
비어있는 중전 자리를 차지하기 위한 궁중암투가 시아를 덮쳐온다!

“빼애애앵!! (나를 엄마와 함께 조용히 살게 내버려둬!!)”",일,All,11683499,47324,471393,//page-images.kakaoentcdn.com/download/resource?kid=oVXXR/hAN34xwcc9/fVnHiKupi7zf00SrKHEfzK&filename=o1,"동양풍, 능력녀, 걸크러쉬, 사이다녀, 연하남, 순정남",50
57095432,토끼와 흑표범의 공생관계,"목인,사담,야식먹는중",웹툰,로판,"내 이름은 비비 래비안.
명망 높은 래비안 가(家)의 토끼 수인이야.

성인이 되면 모두들 인간이 되는 수인의 세계에서
무슨 이유에서인지 나만
열여덟 살이 되는 지금까지 인간화를 하지 못하고 있어.
그런 내가 부끄러우셨는지 
부모님께선 날 흑표범 영토에 버리셨지.

그리고 난, 마치 운명처럼
붉은 눈을 빛내며 날 바라보는 흑표범을 만나게 되었는데―

""잡아먹히는 게 두려워? 그럼 더 울어 봐.""
""다리가 짧아서 그렇잖아, 뚱보 토끼.""
""넌 내가 주워 왔잖아. 그러니까 내 소유인 거지.""

얘… 얘는 정상이 아니었던 것이야~!!!

흑표범도 모자라 사자에, 늑대들까지―
하필 맹수들만 득시글한 이곳에서
아직 새끼 토끼인 나, 잘 살아갈 수 있는 걸까?

가녀린(?) 새끼 토끼 비비의 대모험―
<맹수 소굴에서 살아남기 프로젝트>를 지금 시작합니다!!",토,All,111661271,558713,5571250,//page-images.kakaoentcdn.com/download/resource?kid=xSpt0/hAJq7srZPk/r8VF5Ef9hZ7BZLZweoLtNk&filename=o1,"로맨스판타지, 수인물, 소유욕/독점욕, 엉뚱발랄녀, 로맨틱코미디, 치유물, 개그물",187
62596697,점괘보는 공녀님,"슈퍼코믹스스튜디오,사이딘",웹툰,로판,"귀신 보는 능력을 가진 탑배우 이시아.
사고 후 '카밀라 소르펠'의 몸에서 눈을 뜬다.

문제는 말이지.

""아, 아버지! 살려 주세요!""

이 여자의 끝이 매번 죽음이라는 것!

목숨줄 늘리는 게 우선이니, 일단 여기 터줏대감 귀신들과 대화부터 좀 해 볼까?

어라, 근데 왜 피하고 싶은 사람들까지 꼬이는거지!?",일,All,30353470,152434,1520982,//page-images.kakaoentcdn.com/download/resource?kid=dYcdfR/hAJjHgqM6v/E86ZtchiXSIfxWvAdrjAs0&filename=o1,"로맨스판타지, 타임슬립, 영혼체인지, 회귀물, 까칠남, 왕족/귀족, 직진남, 능력녀, 도도녀, 걸크러쉬, 사이다녀, 철벽녀, 털털녀",117
54727849,템빨,"이동욱(REDICE STUDIO),Team Argo,박새날",웹툰,판타지,"[신영우 (유저 네임: 그리드)]
세계 최고의 가상 현실 게임 <SATISFY>.

현실에서나, 게임 속에서나, 불운은 항상 그의 곁을 맴도는데....
퀘스트 수행 중 우연히 발견한 게임 속 로또, '파그마의 기서'. 
20억 명이 넘는 유저 중 유일한 최강의 레전드리 직업으로 전직.

""어떻게 아직 살아있는 거지...?!""

""뭐, 특별한 건 없고...""


""템빨이죠.""

지긋지긋한 불운과 악몽 같은 빚쟁이 인생에서 벗어난
최강 플레이어 ""그리드"".
고인물도 울고 갈 끝판왕이 찾아온다!

[<SATISFY>에 접속합니다.]


-------------------------------------------------------
웹툰 <템빨>은 매주 토요일 연재됩니다.
-------------------------------------------------------",토,All,147945477,460081,4546563,//page-images.kakaoentcdn.com/download/resource?kid=bIFLfT/hy41I0xPNR/T9hM4wcR2U0bK7aJbkHkK1&filename=o1,"게임, 먼치킨, 고인물, 이능력, 플레이어",292
59883324,만 년 만에 귀환한 플레이어,"손민섭(Terapin),빈,나비계곡",웹툰,판타지,"어느 날, 갑작스럽게 지옥으로 떨어졌다. 
가진 것은 살고 싶다는 갈망과 포식의 권능 뿐.
 
일천의 지옥부터 구천의 지옥까지. 수만, 수십만의 악마를 잡아먹었고. 
마침내 일곱 대공까지 그 앞에 무릎을 꿇었다.
 
""어째서 돌아가려고 하십니까? 
왕께서는 이미 지옥의 모든 것을 가지고 계시지 않습니까.""

""가지긴 뭘 다 가져.""

먹을 것도, 즐길 것도 없다! 
지옥에 있는 거라고는 황량한 대지와 끔찍한 악마 뿐! 

""난 돌아갈 거야."" 

만 년이라는 아득한 시간 만에 그가 지구로 귀환한다.


그러나.. 지구는 자신이 그동안 알던 지구가 아니었다.",월,All,32733881,131104,1288587,//page-images.kakaoentcdn.com/download/resource?kid=sKv4u/hAMhqJcomw/93dgODLDhEfMwKsBzCQDC0&filename=o1,"차원이동, 라이트노벨, 귀환, 하렘, 깽판, 먼치킨, 시스템, 크툴루, 마계, 조력자, 마검사, 이종족, 마왕, 만능, 플레이어",126
66264838,"막내 공녀의 총애를 독차지했더니, 모두 내게 집착한다","정아,지몬,희윤",웹툰,로판,"정보 길드의 일급 요원으로 임무를 수행하던 중 검에 가슴이 꿰뚫렸다.
영락없이 죽었다고 생각했는데…….
8살, 지옥 같던 보육원 시절로 돌아왔다?!

“안농, 난 다나야!”

마침, 내 앞에 나타난 엘라드 공작가의 막내 공녀 다이애나.
지난 생의 후회를 반복하지 않기 위해 다이애나를 보살핀 나는 엘라드 공작에게 고이 따님을 보내 드리려 했는데…… 너무 잘해 줬나?

“온니, 예뻐! 내 공쥬님! 내가 지켜 주꺼야!”

내게서 한시도 떨어지지 않으려는 다이애나와

“너에게 나는 그리도 의지가 되지 않는 어른인 것이냐?”
“내가 분명 남자는 외모가 전부가 아니라고 신신당부했는데!”

가족 외엔 무관심하다는 엘라드 공작과 둘째 공자는 물론

“허락 없이 내 곁을 떠나지 말라고 했잖아.”

냉철하기로 유명한 첫째 공자마저 이상하다!

다이애나의 총애를 독차지했더니,
왜 모두 내게 집착하는 거죠?


**********************

희윤 작가님의 <막내 공녀의 총애를 독차지했더니, 모두 내게 집착한다>의 본격 웹툰화!
'거울 속에서만 만날 수 있는 이 미소녀는 대체 누구?!'
비범한 비밀을 지닌 리아와 사랑스런 엘라드 공작가를 만나보세요!

**********************",일,All,4486928,22064,219395,//page-images.kakaoentcdn.com/download/resource?kid=vnFcX/hAKLIkKXwi/8qzekdcKYHaVaaIV4iwhi1&filename=o1,"로맨스판타지, 타임슬립, 육아물, 성장물, 회귀물, 여주판타지, 역하렘, 다정남, 능글남, 왕족/귀족, 후회남, 츤데레남, 대형견남, 능력녀, 걸크러쉬",40
55553244,백작가의 망나니가 되었다,"별나래,PAN4,유려한",웹툰,드라마,"눈을 떠보니 소설 속이었다.
그것도 망나니로 유명한 백작가의 도련님 몸으로….
그리고, 소설 속에서 나를 박살 냈던
막강한 주인공 최한이 곧 여기로 온다.",금,All,97826574,593461,5917114,//page-images.kakaoentcdn.com/download/resource?kid=bNOtV4/hAMhmtg6vW/Fh5E2RbJmvzOQHKGSfn3y1&filename=o1,"서양풍, 영혼체인지/빙의, 차원이동, 차원이동물, 망나니, 고퀄리티",164
64688681,천하제일인의 소꿉친구,"비둘기야,민용기,우비람",웹툰,무협,"정파를 배신하고 천마 휘하의 마인이 되어 버린 구양천.
마인으로서 살아가며 천마의 명으로 본인의 의지와는 상관없이 수많은 악행을 저지르고 후회로 점철된 인생을 살아가게 된다.

천마가 일으킨 정마대전.
정파의 삼존 존재마저 무릎을 꿇린 천마를 베어낸 위설아로 인해 길고 길었던 지옥 같은 정마대전에 종지부가 찍히고
마인으로서 악행을 일삼던 구양천은 정파에게 사로잡혀 고문을 받게 된다.
마지막 남은 양심으로 위설아에게 마교의 정보를 넘기던 와중 천마의 금제로 인해 생을 마감하게 된다.

그러나 무슨 이유에서인지 구양천은 과거 위설아와 처음 만났을 시점으로 회귀하게 된다.
회귀가 꿈이 아님을 자각한 구양천은 후회할 짓을 만들지 않도록 조용히 살고자 마음을 먹지만
무슨 일에서 인지 전생에 악연이었던 인물들이 그의 의도와는 다르게 하나둘씩 꼬이기 시작한다.",월,All,8259443,37421,369490,//page-images.kakaoentcdn.com/download/resource?kid=brBkXw/hAM5ZYhIyW/Z7qt0n6oWek79UvKf6rgk1&filename=o1,"회귀, 마교, 정파, 천마, 퓨전, 성장, 먼치킨",70
